2018-02-27T15:25:57.851045,f519de1b-a70f-4c5c-85cc-91651a61c3aa,25.743060112,0
2018-02-27T15:26:22.225263,8707ce1f-f4fd-4ea2-93c3-7b0c60d586ed,36.4046969414,0
2018-02-27T15:26:47.213233,4c7fe6b2-8a07-46e5-a711-e4b694625770,49.0611481667,0
2018-02-27T15:27:11.642221,af07e9c3-850d-4c9c-b153-b6965f595bf8,64.7711491585,1
2018-02-27T15:27:36.274807,e1d91f60-eb1c-4f80-b599-c461fbd96e11,77.9966189861,2
2018-02-27T15:28:00.731425,b07e5e99-ad27-4037-bc07-a042cd9cf6f0,92.6851398945,2
2018-02-27T15:28:25.706291,5807e791-7c7c-4b48-a951-60cec531d34e,109.869987965,3
2018-02-27T15:28:49.905539,8fc539fb-d894-49e6-ac6d-3c952de60447,124.685274839,4
2018-02-27T15:29:14.585931,29e1653c-7f11-47c6-998c-9f1a5bb42654,137.291272879,4
2018-02-27T15:29:38.817644,8943fc0f-a626-458f-8a78-9665a1542c07,157.842314959,5
2018-02-27T15:30:03.744576,9dfb8ccd-f3e0-4c43-8056-c1954657e5b3,180.924057961,6
2018-02-27T15:30:28.160734,c1f03a63-cd01-4d70-9ff9-5aa2f44bee20,188.191997051,6
2018-02-27T15:30:52.656846,e696f1e3-6a11-41c5-acbc-269f2f13d189,209.192407846,7
2018-02-27T15:31:05.059221,374523d7-3366-4519-9e64-77ba7a7cdb4e,203.541487932,7
2018-02-27T15:31:17.108640,08d15e63-38b5-4ccd-bc88-c661b0da796d,204.130635977,8
2018-02-27T15:31:31.610027,a0e26d68-0d2f-4716-8ae0-87f2fddc43b7,210.140847921,8
2018-02-27T15:31:41.749381,0485cec1-2087-45e7-8b25-c5510ec968fb,205.194905996,9
2018-02-27T15:31:58.160767,b96dbe57-db77-4d96-b37f-412f127351e0,219.260537148,10
2018-02-27T15:32:05.995706,e14e270d-5b93-4e7c-8eed-ffb3dca02862,217.450371981,10
2018-02-27T15:32:24.490397,cb2fcb61-e1d1-4dea-99cf-73711ba8f65a,211.962568045,11
2018-02-27T15:32:25.073876,4ed6ee2a-e15c-4081-9a25-efaeb5a290ce,220.544892073,11
2018-02-27T15:32:30.507202,5669c40d-387e-4bd0-853a-93595e086be9,217.954145908,12
2018-02-27T15:32:50.709811,be945b5f-80d3-4579-86a3-e6bd11f4d7e0,206.004399061,12
2018-02-27T15:32:53.873933,054a62d6-a1e1-4849-90df-86d0eb157e42,205.938774109,13
2018-02-27T15:32:54.905503,b58f2d17-afdd-41c8-9bc6-a4229606b2bb,200.048088074,14
2018-02-27T15:33:16.630453,de970461-8335-40da-a1b4-b303ceb93c9e,207.799871922,15
2018-02-27T15:33:17.483113,a653d57d-24ff-410d-aca8-65a4669be9f9,221.873415947,15
2018-02-27T15:33:19.439010,e04fc24e-17bb-408b-991a-cbfb37c8c60c,178.334896088,16
2018-02-27T15:33:23.481279,73fd9a98-39f2-4ef4-be95-41409fa3029d,189.800595999,15
2018-02-27T15:33:42.792990,7729a8a9-3a38-4a3c-9155-b43745945f63,196.879809141,17
2018-02-27T15:33:43.710902,3f8f3af0-f761-4837-8180-c4d151ef8666,188.318517923,18
2018-02-27T15:33:48.707976,28e199d4-c276-4a92-9082-bdd6aa4c635f,197.213907957,17
2018-02-27T15:33:54.005077,11ca05e9-ce63-418d-a71d-82e0e260d144,186.356762171,18
2018-02-27T15:34:07.994231,bdfc5b0c-a3c2-4b26-a0d0-316817a501fd,173.492571831,18
2018-02-27T15:34:10.387492,65d38bd2-fe06-40a1-a6b1-4caa8e301b74,178.764922857,17
2018-02-27T15:34:18.546041,964a7517-3ee8-4bc7-9784-81be65ea7a1b,177.931859016,18
2018-02-27T15:34:32.835140,5eea34eb-d675-4fd6-9ed8-14fcdcd66f1a,185.915454865,20
2018-02-27T15:34:36.573048,b1f0256f-d979-4800-bc86-a54b1fd17fb2,164.11917305,19
2018-02-27T15:34:44.771784,548e311f-89c1-4db1-9aa6-5653f3e1d326,170.832391977,20
2018-02-27T15:34:57.446108,ddb94f72-a497-43cd-a2d6-895cb23dc058,179.413591862,20
2018-02-27T15:35:03.791286,0f8f76f1-fcf7-45fc-b5f2-a3d50db0ff17,164.646353006,19
2018-02-27T15:35:12.937387,76f8a578-9946-4341-93a1-7d581ca62d34,173.11905098,20
2018-02-27T15:35:21.887801,61758001-662b-47a8-95f8-1092f269f614,169.732328892,18
2018-02-27T15:35:31.066359,20e7873d-3483-4506-abe0-e779221e31a7,176.349328995,19
2018-02-27T15:35:38.816082,f07497de-311c-4e1e-8eb1-bbf4ee72ca49,171.946369171,19
2018-02-27T15:35:46.660367,59fe773f-4658-4e3c-908a-f6d91de42d85,171.026566982,17
2018-02-27T15:35:58.774662,58559f71-7f2d-4dec-bf15-be8a398d90be,154.030846119,14
2018-02-27T15:36:07.014242,6540428e-55de-4512-9590-d49cc51aa6a7,160.761845112,15
2018-02-27T15:36:11.850847,af780cd2-730a-4a6a-9bb8-fc5a53061edd,160.986451149,16
2018-02-27T15:36:26.469003,99eb6a9e-9006-4117-a55e-80ab07c577e5,301.27448988,19
2018-02-27T15:36:33.962470,fc34a767-f6b7-47b3-989e-ec2e1b9996c2,178.202713013,17
2018-02-27T15:36:36.417722,ab6ce6bf-7cfa-40c2-ad8e-0d6ad0fa8056,180.173017979,18
2018-02-27T15:36:53.631127,5fa1b15b-50f1-4273-85b9-d6cf43928ac9,180.925987005,16
2018-02-27T15:37:00.139020,68aa777a-eb1c-4bf5-a81c-1adb73ab3d26,170.440023899,15
2018-02-27T15:37:01.334860,eb177990-c099-44ee-a29c-7e6bacecc0c3,158.584360123,14
2018-02-27T15:37:19.869391,62570327-39cf-4904-b0a9-9ef38a57ce7e,167.188349962,15
2018-02-27T15:37:25.535904,650456a5-61ad-478d-9598-bb8fd7101c74,161.851677179,15
2018-02-27T15:37:26.164830,d0e04c93-2c82-4c37-a75d-7808a1e965a6,163.750006914,14
2018-02-27T15:37:45.938852,ec81c936-87e8-44ae-8fd0-c296619182a9,177.539142847,15
2018-02-27T15:37:50.222939,cfe21963-ce09-41ed-a21c-5d14ce497b86,149.870914936,13
2018-02-27T15:37:52.367964,7ced7e85-10db-470b-a615-faeb09ccb811,148.25506711,13
2018-02-27T15:38:12.029749,45d0222e-0ab5-4a69-b354-bcf04533ca64,167.245671034,14
2018-02-27T15:38:14.783301,c096d04e-5423-4279-ac70-a3165a79542e,166.785130978,15
2018-02-27T15:38:20.304046,faef32e1-ae4e-439a-a17f-07265e8dedc2,162.854971886,15
2018-02-27T15:38:39.022672,eaa89ed4-ee51-4f3c-86f1-df7e64bbe00c,166.972514153,14
2018-02-27T15:38:39.120000,91eed53c-838f-456d-9bdb-64266959b5f3,157.712902069,15
2018-02-27T15:38:46.259092,2642f4ef-eecf-4167-b192-b84fe1c14b2d,152.592898846,14
2018-02-27T15:39:03.565805,544e2433-b257-43d9-8213-9de6e626ca7e,147.574120998,14
2018-02-27T15:39:05.297447,ff153717-c544-4422-a41d-3bc72bb7f5ba,163.434068918,15
2018-02-27T15:39:28.048801,7925dc27-5398-432b-b143-c0a6d507d8ac,165.316776991,15
